task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
332,claude-opus-4-7,LLM,Write a function to count character frequency of a given string.,"def char_frequency(str1):
    dict = {}
    for n in str1:
        keys = dict.keys()
        if n in keys:
            dict[n] += 1
        else:
            dict[n] = 1
    return dict",,"assert char_frequency('python')=={'p': 1, 'y': 1, 't': 1, 'h': 1, 'o': 1, 'n': 1}
assert char_frequency('program')=={'p': 1, 'r': 2, 'o': 1, 'g': 1, 'a': 1, 'm': 1}
assert char_frequency('language')=={'l': 1, 'a': 2, 'n': 1, 'g': 2, 'u': 1, 'e': 1}","def char_frequency(s):
    d={}
    for c in s: d[c]=d.get(c,0)+1
    return d",passed,0.1913
333,claude-opus-4-7,LLM,Write a python function to sort a list according to the second element in sublist.,"def Sort(sub_li): 
    sub_li.sort(key = lambda x: x[1]) 
    return sub_li ",,"assert Sort([['a', 10], ['b', 5], ['c', 20], ['d', 15]]) == [['b', 5], ['a', 10], ['d', 15], ['c', 20]]
assert Sort([['452', 10], ['256', 5], ['100', 20], ['135', 15]]) == [['256', 5], ['452', 10], ['135', 15], ['100', 20]]
assert Sort([['rishi', 10], ['akhil', 5], ['ramya', 20], ['gaur', 15]]) == [['akhil', 5], ['rishi', 10], ['gaur', 15], ['ramya', 20]]","def Sort(l):
    return sorted(l, key=lambda x: x[1])",passed,0.3278
334,claude-opus-4-7,LLM,Write a python function to check whether the triangle is valid or not if sides are given.,"def check_Validity(a,b,c):  
    if (a + b <= c) or (a + c <= b) or (b + c <= a) : 
        return False
    else: 
        return True        ",,"assert check_Validity(1,2,3) == False
assert check_Validity(2,3,5) == False
assert check_Validity(7,10,5) == True","def check_Validity(a,b,c):
    return a+b>c and b+c>a and a+c>b",passed,0.3399
335,claude-opus-4-7,LLM,Write a function to find the sum of arithmetic progression.,"def ap_sum(a,n,d):
  total = (n * (2 * a + (n - 1) * d)) / 2
  return total",,"assert ap_sum(1,5,2)==25
assert ap_sum(2,6,4)==72
assert ap_sum(1,4,5)==34","def ap_sum(a,n,d):
    return n*(2*a+(n-1)*d)/2",passed,0.2795
336,claude-opus-4-7,LLM,Write a function to check whether the given month name contains 28 days or not.,"def check_monthnum(monthname1):
  if monthname1 == ""February"":
    return True
  else:
    return False",,"assert check_monthnum(""February"")==True
assert check_monthnum(""January"")==False
assert check_monthnum(""March"")==False","def check_monthnum(m):
    return m==""February""",passed,0.3229
337,claude-opus-4-7,LLM,"Write a function that matches a word at the end of a string, with optional punctuation.","import re
def text_match_word(text):
        patterns = '\w+\S*$'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return 'Not matched!'",,"assert text_match_word(""python."")==('Found a match!')
assert text_match_word(""python."")==('Found a match!')
assert text_match_word(""  lang  ."")==('Not matched!')","import re
def text_match_word(text):
    if re.search(r""\w+\S*$"", text):
        return 'Found a match!'
    return 'Not matched!'",passed,0.4838
338,claude-opus-4-7,LLM,Write a python function to count the number of substrings with same first and last characters.,"def check_Equality(s): 
    return (ord(s[0]) == ord(s[len(s) - 1])); 
def count_Substring_With_Equal_Ends(s): 
    result = 0; 
    n = len(s); 
    for i in range(n):
        for j in range(1,n-i+1): 
            if (check_Equality(s[i:i+j])): 
                result+=1; 
    return result; ",,"assert count_Substring_With_Equal_Ends('aba') == 4
assert count_Substring_With_Equal_Ends('abcab') == 7
assert count_Substring_With_Equal_Ends('abc') == 3","from collections import Counter
def count_Substring_With_Equal_Ends(s):
    c=Counter(s)
    return sum(v*(v+1)//2 for v in c.values())",passed,0.1188
339,claude-opus-4-7,LLM,Write a python function to find the maximum occuring divisor in an interval.,"def find_Divisor(x,y):  
    if (x==y): 
        return y 
    return 2",,"assert find_Divisor(2,2) == 2
assert find_Divisor(2,5) == 2
assert find_Divisor(5,10) == 2","def find_Divisor(x,y):
 return 2 if y>x else x",passed,0.2946
340,claude-opus-4-7,LLM,Write a python function to find the sum of the three lowest positive numbers from a given list of numbers.,"def sum_three_smallest_nums(lst):
	return sum(sorted([x for x in lst if x > 0])[:3])",,"assert sum_three_smallest_nums([10,20,30,40,50,60,7]) == 37
assert sum_three_smallest_nums([1,2,3,4,5]) == 6
assert sum_three_smallest_nums([0,1,2,3,4,5]) == 6","def sum_three_smallest_nums(lst):
    return sum(sorted([x for x in lst if x>0])[:3])",passed,0.8663
341,claude-opus-4-7,LLM,Write a function to convert the given set into ordered tuples.,"def set_to_tuple(s):
  t = tuple(sorted(s))
  return (t)",,"assert set_to_tuple({1, 2, 3, 4, 5}) == (1, 2, 3, 4, 5)
assert set_to_tuple({6, 7, 8, 9, 10, 11}) == (6, 7, 8, 9, 10, 11)
assert set_to_tuple({12, 13, 14, 15, 16}) == (12, 13, 14, 15, 16)","def set_to_tuple(s):
    return tuple(sorted(s))",passed,0.234
342,claude-opus-4-7,LLM,Write a function to find the smallest range that includes at-least one element from each of the given arrays.,"from heapq import heappop, heappush
class Node:
    def __init__(self, value, list_num, index):
        self.value = value
        self.list_num = list_num
        self.index = index
    def __lt__(self, other):
        return self.value < other.value
def find_minimum_range(list):
    high = float('-inf')
    p = (0, float('inf'))
    pq = []
    for i in range(len(list)):
        heappush(pq, Node(list[i][0], i, 0))
        high = max(high, list[i][0])
    while True:
        top = heappop(pq)
        low = top.value
        i = top.list_num
        j = top.index
        if high - low < p[1] - p[0]:
            p = (low, high)
        if j == len(list[i]) - 1:
            return p
        heappush(pq, Node(list[i][j + 1], i, j + 1))
        high = max(high, list[i][j + 1])",,"assert find_minimum_range([[3, 6, 8, 10, 15], [1, 5, 12], [4, 8, 15, 16], [2, 6]]) == (4, 6)
assert find_minimum_range([[ 2, 3, 4, 8, 10, 15 ], [1, 5, 12], [7, 8, 15, 16], [3, 6]]) == (4, 7)
assert find_minimum_range([[4, 7, 9, 11, 16], [2, 6, 13], [5, 9, 16, 17], [3, 7]]) == (5, 7)","import heapq
def find_minimum_range(arrs):
    h=[]; mx=-float('inf')
    for i,a in enumerate(arrs):
        heapq.heappush(h,(a[0],i,0)); mx=max(mx,a[0])
    best=(-float('inf'),float('inf'))
    while True:
        mn,i,j=heapq.heappop(h)
        if mx-mn<best[1]-best[0]: best=(mn,mx)
        if j+1==len(arrs[i]): return best
        v=arrs[i][j+1]; mx=max(mx,v); heapq.heappush(h,(v,i,j+1))",passed,0.189
343,claude-opus-4-7,LLM,Write a function to calculate the number of digits and letters in a string.,"def dig_let(s):
 d=l=0
 for c in s:
    if c.isdigit():
        d=d+1
    elif c.isalpha():
        l=l+1
    else:
        pass
 return (l,d)",,"assert dig_let(""python"")==(6,0)
assert dig_let(""program"")==(7,0)
assert dig_let(""python3.0"")==(6,2)","def dig_let(s):
    d=l=0
    for c in s:
        if c.isalpha(): l+=1
        elif c.isdigit(): d+=1
    return (l,d)",passed,0.5391
344,claude-opus-4-7,LLM,Write a python function to find number of elements with odd factors in a given range.,"def count_Odd_Squares(n,m): 
    return int(m**0.5) - int((n-1)**0.5) ",,"assert count_Odd_Squares(5,100) == 8
assert count_Odd_Squares(8,65) == 6
assert count_Odd_Squares(2,5) == 1","import math
def count_Odd_Squares(n,m):
    return int(math.sqrt(m))-int(math.sqrt(n-1))",passed,0.3928
345,claude-opus-4-7,LLM,Write a function to find the difference between two consecutive numbers in a given list.,"def diff_consecutivenums(nums):
    result = [b-a for a, b in zip(nums[:-1], nums[1:])]
    return result",,"assert diff_consecutivenums([1, 1, 3, 4, 4, 5, 6, 7])==[0, 2, 1, 0, 1, 1, 1]
assert diff_consecutivenums([4, 5, 8, 9, 6, 10])==[1, 3, 1, -3, 4]
assert diff_consecutivenums([0, 1, 2, 3, 4, 4, 4, 4, 5, 7])==[1, 1, 1, 1, 0, 0, 0, 1, 2]","def diff_consecutivenums(l):
    return [l[i+1]-l[i] for i in range(len(l)-1)]",passed,0.1509
346,claude-opus-4-7,LLM,"Write a function to find entringer number e(n, k).","def zigzag(n, k): 
	if (n == 0 and k == 0): 
		return 1
	if (k == 0): 
		return 0
	return zigzag(n, k - 1) + zigzag(n - 1, n - k)",,"assert zigzag(4, 3) == 5
assert zigzag(4, 2) == 4
assert zigzag(3, 1) == 1","def zigzag(n, k):
    if n == 0 and k == 0:
        return 1
    if k == 0:
        return 0
    return zigzag(n, k-1) + zigzag(n-1, n-k)",passed,0.5926
347,claude-opus-4-7,LLM,Write a python function to count the number of squares in a rectangle.,"def count_Squares(m,n): 
    if (n < m): 
        temp = m 
        m = n 
        n = temp 
    return n * (n + 1) * (3 * m - n + 1) // 6",,"assert count_Squares(4,3) == 20
assert count_Squares(1,2) == 2
assert count_Squares(2,2) == 5","def count_Squares(m,n):
    if n<m: m,n=n,m
    return m*(m+1)*(2*m+1)//6 + (n-m)*m*(m+1)//2",passed,0.2368
348,claude-opus-4-7,LLM,Write a function to count sequences of given length having non-negative prefix sums that can be generated by given values.,"def bin_coff(n, r): 
	val = 1
	if (r > (n - r)): 
		r = (n - r) 
	for i in range(0, r): 
		val *= (n - i) 
		val //= (i + 1) 
	return val 
def find_ways(M): 
	n = M // 2
	a = bin_coff(2 * n, n) 
	b = a // (n + 1) 
	return (b) ",,"assert find_ways(4) == 2
assert find_ways(6) == 5
assert find_ways(8) == 14","from math import comb
def find_ways(n):
    m=n//2
    return comb(2*m,m)//(m+1)",passed,0.0946
349,claude-opus-4-7,LLM,Write a python function to check whether the given string is a binary string or not.,"def check(string) :
    p = set(string) 
    s = {'0', '1'} 
    if s == p or p == {'0'} or p == {'1'}: 
        return (""Yes"") 
    else : 
        return (""No"") ",,"assert check(""01010101010"") == ""Yes""
assert check(""name0"") == ""No""
assert check(""101"") == ""Yes""","def check(s):
    return ""Yes"" if set(s)<={""0"",""1""} else ""No""",passed,0.1274
350,claude-opus-4-7,LLM,Write a python function to minimize the length of the string by removing occurrence of only one character.,"def minimum_Length(s) : 
    maxOcc = 0
    n = len(s) 
    arr = [0]*26
    for i in range(n) : 
        arr[ord(s[i]) -ord('a')] += 1
    for i in range(26) : 
        if arr[i] > maxOcc : 
            maxOcc = arr[i] 
    return n - maxOcc ",,"assert minimum_Length(""mnm"") == 1
assert minimum_Length(""abcda"") == 3
assert minimum_Length(""abcb"") == 2","from collections import Counter
def minimum_Length(s):
    return len(s) - max(Counter(s).values())",passed,0.0579
351,claude-opus-4-7,LLM,Write a python function to find the first element occurring k times in a given array.,"def first_Element(arr,n,k): 
    count_map = {}; 
    for i in range(0, n): 
        if(arr[i] in count_map.keys()): 
            count_map[arr[i]] += 1
        else: 
            count_map[arr[i]] = 1
        i += 1
    for i in range(0, n):  
        if (count_map[arr[i]] == k): 
            return arr[i] 
        i += 1 
    return -1",,"assert first_Element([0,1,2,3,4,5],6,1) == 0
assert first_Element([1,2,1,3,4],5,2) == 1
assert first_Element([2,3,4,3,5,7,1,2,3,5],10,2) == 2","from collections import Counter
def first_Element(arr,n,k):
    c=Counter(arr)
    for x in arr:
        if c[x]==k:return x",passed,0.1109
352,claude-opus-4-7,LLM,Write a python function to check whether all the characters in a given string are unique.,"def unique_Characters(str):
    for i in range(len(str)):
        for j in range(i + 1,len(str)): 
            if (str[i] == str[j]):
                return False;
    return True;",,"assert unique_Characters('aba') == False
assert unique_Characters('abc') == True
assert unique_Characters('abab') == False","def unique_Characters(s):
    return len(set(s)) == len(s)",passed,0.1414
353,claude-opus-4-7,LLM,Write a function to remove a specified column from a given nested list.,"def remove_column(list1, n):
   for i in list1: 
    del i[n] 
   return list1",,"assert remove_column([[1, 2, 3], [2, 4, 5], [1, 1, 1]],0)==[[2, 3], [4, 5], [1, 1]]
assert remove_column([[1, 2, 3], [-2, 4, -5], [1, -1, 1]],2)==[[1, 2], [-2, 4], [1, -1]]
assert remove_column([[1, 3], [5, 7], [1, 3], [13, 15, 17], [5, 7], [9, 11]],0)==[[3], [7], [3], [15, 17], [7], [11]]","def remove_column(l, n):
    return [r[:n]+r[n+1:] for r in l]",passed,0.257
354,claude-opus-4-7,LLM,Write a function to find t-nth term of arithemetic progression.,"def tn_ap(a,n,d):
  tn = a + (n - 1) * d
  return tn",,"assert tn_ap(1,5,2)==9
assert tn_ap(2,6,4)==22
assert tn_ap(1,4,5)==16","def tn_ap(a,n,d):
    return a+(n-1)*d",passed,0.2964
355,claude-opus-4-7,LLM,Write a python function to count the number of rectangles in a circle of radius r.,"def count_Rectangles(radius):  
    rectangles = 0 
    diameter = 2 * radius 
    diameterSquare = diameter * diameter 
    for a in range(1, 2 * radius):  
        for b in range(1, 2 * radius): 
            diagnalLengthSquare = (a * a +  b * b)  
            if (diagnalLengthSquare <= diameterSquare) : 
                rectangles += 1
    return rectangles ",,"assert count_Rectangles(2) == 8
assert count_Rectangles(1) == 1
assert count_Rectangles(0) == 0","def count_Rectangles(r):
    return 2*r*r",AssertionError,0.0559
356,claude-opus-4-7,LLM,Write a function to find the third angle of a triangle using two angles.,"def find_angle(a,b):
 c = 180 - (a + b)
 return c
",,"assert find_angle(47,89)==44
assert find_angle(45,95)==40
assert find_angle(50,40)==90","def find_angle(a,b):
    return 180-a-b",passed,0.1893
357,claude-opus-4-7,LLM,Write a function to find the maximum element of all the given tuple records.,"def find_max(test_list):
  res = max(int(j) for i in test_list for j in i)
  return (res) ",,"assert find_max([(2, 4), (6, 7), (5, 1), (6, 10), (8, 7)]) == 10
assert find_max([(3, 5), (7, 8), (6, 2), (7, 11), (9, 8)]) == 11
assert find_max([(4, 6), (8, 9), (7, 3), (8, 12), (10, 9)]) == 12","def find_max(l):
    return max(max(t) for t in l)",passed,0.1739
358,claude-opus-4-7,LLM,Write a function to find modulo division of two lists using map and lambda function.,"def moddiv_list(nums1,nums2):
  result = map(lambda x, y: x % y, nums1, nums2)
  return list(result)",,"assert moddiv_list([4,5,6],[1, 2, 3])==[0, 1, 0]
assert moddiv_list([3,2],[1,4])==[0, 2]
assert moddiv_list([90,120],[50,70])==[40, 50]","def moddiv_list(a,b):
    return list(map(lambda x,y:x%y,a,b))",passed,0.2745
359,claude-opus-4-7,LLM,Write a python function to check whether one root of the quadratic equation is twice of the other or not.,"def Check_Solution(a,b,c): 
    if (2*b*b == 9*a*c): 
        return (""Yes""); 
    else: 
        return (""No""); ",,"assert Check_Solution(1,3,2) == ""Yes""
assert Check_Solution(1,2,3) == ""No""
assert Check_Solution(1,-5,6) == ""No""","def Check_Solution(a,b,c):
    return ""Yes"" if 2*b*b==9*a*c else ""No""",passed,0.3754
360,claude-opus-4-7,LLM,Write a function to find the n’th carol number.,"def get_carol(n): 
	result = (2**n) - 1
	return result * result - 2",,"assert get_carol(2) == 7
assert get_carol(4) == 223
assert get_carol(5) == 959","def get_carol(n):
    return (2**n - 1)**2 - 2",passed,0.1395
361,claude-opus-4-7,LLM,Write a function to remove empty lists from a given list of lists.,"def remove_empty(list1):
  remove_empty = [x for x in list1 if x]
  return remove_empty",,"assert remove_empty([[], [], [], 'Red', 'Green', [1,2], 'Blue', [], []])==['Red', 'Green', [1, 2], 'Blue']
assert remove_empty([[], [], [],[],[], 'Green', [1,2], 'Blue', [], []])==[ 'Green', [1, 2], 'Blue']
assert remove_empty([[], [], [], 'Python',[],[], 'programming', 'language',[],[],[], [], []])==['Python', 'programming', 'language']","def remove_empty(l):
    return [x for x in l if x != []]",passed,0.3464
