task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
342,ministral-8b-latest,SLM,Write a function to find the smallest range that includes at-least one element from each of the given arrays.,"from heapq import heappop, heappush
class Node:
    def __init__(self, value, list_num, index):
        self.value = value
        self.list_num = list_num
        self.index = index
    def __lt__(self, other):
        return self.value < other.value
def find_minimum_range(list):
    high = float('-inf')
    p = (0, float('inf'))
    pq = []
    for i in range(len(list)):
        heappush(pq, Node(list[i][0], i, 0))
        high = max(high, list[i][0])
    while True:
        top = heappop(pq)
        low = top.value
        i = top.list_num
        j = top.index
        if high - low < p[1] - p[0]:
            p = (low, high)
        if j == len(list[i]) - 1:
            return p
        heappush(pq, Node(list[i][j + 1], i, j + 1))
        high = max(high, list[i][j + 1])",,"assert find_minimum_range([[3, 6, 8, 10, 15], [1, 5, 12], [4, 8, 15, 16], [2, 6]]) == (4, 6)
assert find_minimum_range([[ 2, 3, 4, 8, 10, 15 ], [1, 5, 12], [7, 8, 15, 16], [3, 6]]) == (4, 7)
assert find_minimum_range([[4, 7, 9, 11, 16], [2, 6, 13], [5, 9, 16, 17], [3, 7]]) == (5, 7)","import heapq

def find_minimum_range(nums):
    if not nums:
        return None

    min_heap = []
    current_max = -float('inf')
    ranges = []

    # Initialize the heap with the first element of each array
    for i, arr in enumerate(nums):
        if arr:
            heapq.heappush(min_heap, (arr[0], i, 0))
            current_max = max(current_max, arr[0])

    min_range = float('inf')
    result = (0, 0)

    while len(min_heap) == len(nums):
        current_min, arr_idx, elem_idx = heapq.heappop(min_heap)
        current_range = current_max - current_min

        if current_range < min_range:
            min_range = current_range
            result = (current_min, current_max)

        # Move to the next element in the array
        if elem_idx + 1 < len(nums[arr_idx]):
            next_elem = nums[arr_idx][elem_idx + 1]
            heapq.heappush(min_heap, (next_elem, arr_idx, elem_idx + 1))
            current_max = max(current_max, next_elem)

    return result",passed,0.2032
343,ministral-8b-latest,SLM,Write a function to calculate the number of digits and letters in a string.,"def dig_let(s):
 d=l=0
 for c in s:
    if c.isdigit():
        d=d+1
    elif c.isalpha():
        l=l+1
    else:
        pass
 return (l,d)",,"assert dig_let(""python"")==(6,0)
assert dig_let(""program"")==(7,0)
assert dig_let(""python3.0"")==(6,2)","def dig_let(s: str) -> tuple[int, int]:
    digits = 0
    letters = 0
    for char in s:
        if char.isdigit():
            digits += 1
        elif char.isalpha():
            letters += 1
    return (letters, digits)",passed,0.2021
344,ministral-8b-latest,SLM,Write a python function to find number of elements with odd factors in a given range.,"def count_Odd_Squares(n,m): 
    return int(m**0.5) - int((n-1)**0.5) ",,"assert count_Odd_Squares(5,100) == 8
assert count_Odd_Squares(8,65) == 6
assert count_Odd_Squares(2,5) == 1","import math

def count_Odd_Squares(start, end):
    count = 0
    for num in range(start, end + 1):
        if num % 2 != 0:
            root = math.isqrt(num)
            if root * root == num:
                count += 1
    return count",AssertionError,0.302
345,ministral-8b-latest,SLM,Write a function to find the difference between two consecutive numbers in a given list.,"def diff_consecutivenums(nums):
    result = [b-a for a, b in zip(nums[:-1], nums[1:])]
    return result",,"assert diff_consecutivenums([1, 1, 3, 4, 4, 5, 6, 7])==[0, 2, 1, 0, 1, 1, 1]
assert diff_consecutivenums([4, 5, 8, 9, 6, 10])==[1, 3, 1, -3, 4]
assert diff_consecutivenums([0, 1, 2, 3, 4, 4, 4, 4, 5, 7])==[1, 1, 1, 1, 0, 0, 0, 1, 2]","from typing import List

def diff_consecutivenums(numbers: List[int]) -> List[int]:
    return [numbers[i] - numbers[i-1] for i in range(1, len(numbers))]",passed,0.1355
346,ministral-8b-latest,SLM,"Write a function to find entringer number e(n, k).","def zigzag(n, k): 
	if (n == 0 and k == 0): 
		return 1
	if (k == 0): 
		return 0
	return zigzag(n, k - 1) + zigzag(n - 1, n - k)",,"assert zigzag(4, 3) == 5
assert zigzag(4, 2) == 4
assert zigzag(3, 1) == 1","def zigzag(n: int, k: int) -> int:
    if k == 1:
        return 1
    if n == 1:
        return 1
    if k == 2:
        return n
    return zigzag(n - 1, k - 1) + zigzag(n - 1, k)

assert zigzag(4, 3) == 5
assert zigzag(4, 2) == 4
assert zigzag(3, 1) == 1",AssertionError,0.4139
347,ministral-8b-latest,SLM,Write a python function to count the number of squares in a rectangle.,"def count_Squares(m,n): 
    if (n < m): 
        temp = m 
        m = n 
        n = temp 
    return n * (n + 1) * (3 * m - n + 1) // 6",,"assert count_Squares(4,3) == 20
assert count_Squares(1,2) == 2
assert count_Squares(2,2) == 5","def count_Squares(m: int, n: int) -> int:
    return m * n * (m + 1) * (n + 1) // 4

assert count_Squares(4, 3) == 20
assert count_Squares(1, 2) == 2
assert count_Squares(2, 2) == 5",AssertionError,0.2338
348,ministral-8b-latest,SLM,Write a function to count sequences of given length having non-negative prefix sums that can be generated by given values.,"def bin_coff(n, r): 
	val = 1
	if (r > (n - r)): 
		r = (n - r) 
	for i in range(0, r): 
		val *= (n - i) 
		val //= (i + 1) 
	return val 
def find_ways(M): 
	n = M // 2
	a = bin_coff(2 * n, n) 
	b = a // (n + 1) 
	return (b) ",,"assert find_ways(4) == 2
assert find_ways(6) == 5
assert find_ways(8) == 14","from functools import lru_cache

def find_ways(n: int) -> int:
    @lru_cache(maxsize=None)
    def dp(i: int, s: int) -> int:
        if i == n:
            return 1 if s == 0 else 0
        total = 0
        for x in [-1, 0, 1]:
            if s + x >= 0:
                total += dp(i + 1, s + x)
        return total

    return dp(0, 0)",AssertionError,0.158
349,ministral-8b-latest,SLM,Write a python function to check whether the given string is a binary string or not.,"def check(string) :
    p = set(string) 
    s = {'0', '1'} 
    if s == p or p == {'0'} or p == {'1'}: 
        return (""Yes"") 
    else : 
        return (""No"") ",,"assert check(""01010101010"") == ""Yes""
assert check(""name0"") == ""No""
assert check(""101"") == ""Yes""","def check(s: str) -> str:
    return ""Yes"" if all(c in '01' for c in s) else ""No""",passed,0.1429
350,ministral-8b-latest,SLM,Write a python function to minimize the length of the string by removing occurrence of only one character.,"def minimum_Length(s) : 
    maxOcc = 0
    n = len(s) 
    arr = [0]*26
    for i in range(n) : 
        arr[ord(s[i]) -ord('a')] += 1
    for i in range(26) : 
        if arr[i] > maxOcc : 
            maxOcc = arr[i] 
    return n - maxOcc ",,"assert minimum_Length(""mnm"") == 1
assert minimum_Length(""abcda"") == 3
assert minimum_Length(""abcb"") == 2","from collections import defaultdict

def minimum_Length(s: str) -> int:
    if len(s) <= 2:
        return len(s)

    char_counts = defaultdict(int)
    for char in s:
        char_counts[char] += 1

    max_count = max(char_counts.values())
    return len(s) - max_count",passed,0.1132
351,ministral-8b-latest,SLM,Write a python function to find the first element occurring k times in a given array.,"def first_Element(arr,n,k): 
    count_map = {}; 
    for i in range(0, n): 
        if(arr[i] in count_map.keys()): 
            count_map[arr[i]] += 1
        else: 
            count_map[arr[i]] = 1
        i += 1
    for i in range(0, n):  
        if (count_map[arr[i]] == k): 
            return arr[i] 
        i += 1 
    return -1",,"assert first_Element([0,1,2,3,4,5],6,1) == 0
assert first_Element([1,2,1,3,4],5,2) == 1
assert first_Element([2,3,4,3,5,7,1,2,3,5],10,2) == 2","from collections import defaultdict

def first_Element(arr, k, threshold):
    count = defaultdict(int)
    for num in arr:
        count[num] += 1
        if count[num] == threshold:
            return num
    return None",AssertionError,0.0912
352,ministral-8b-latest,SLM,Write a python function to check whether all the characters in a given string are unique.,"def unique_Characters(str):
    for i in range(len(str)):
        for j in range(i + 1,len(str)): 
            if (str[i] == str[j]):
                return False;
    return True;",,"assert unique_Characters('aba') == False
assert unique_Characters('abc') == True
assert unique_Characters('abab') == False","def unique_Characters(s: str) -> bool:
    return len(set(s)) == len(s)

assert unique_Characters('aba') == False
assert unique_Characters('abc') == True
assert unique_Characters('abab') == False",passed,0.1831
353,ministral-8b-latest,SLM,Write a function to remove a specified column from a given nested list.,"def remove_column(list1, n):
   for i in list1: 
    del i[n] 
   return list1",,"assert remove_column([[1, 2, 3], [2, 4, 5], [1, 1, 1]],0)==[[2, 3], [4, 5], [1, 1]]
assert remove_column([[1, 2, 3], [-2, 4, -5], [1, -1, 1]],2)==[[1, 2], [-2, 4], [1, -1]]
assert remove_column([[1, 3], [5, 7], [1, 3], [13, 15, 17], [5, 7], [9, 11]],0)==[[3], [7], [3], [15, 17], [7], [11]]","from typing import List

def remove_column(matrix: List[List[int]], column_index: int) -> List[List[int]]:
    return [row[:column_index] + row[column_index+1:] for row in matrix]",passed,0.2256
354,ministral-8b-latest,SLM,Write a function to find t-nth term of arithemetic progression.,"def tn_ap(a,n,d):
  tn = a + (n - 1) * d
  return tn",,"assert tn_ap(1,5,2)==9
assert tn_ap(2,6,4)==22
assert tn_ap(1,4,5)==16","def tn_ap(t: int, a1: int, d: int) -> int:
    return a1 + (t - 1) * d

# Non sono necessari altri import per questa soluzione",AssertionError,0.371
355,ministral-8b-latest,SLM,Write a python function to count the number of rectangles in a circle of radius r.,"def count_Rectangles(radius):  
    rectangles = 0 
    diameter = 2 * radius 
    diameterSquare = diameter * diameter 
    for a in range(1, 2 * radius):  
        for b in range(1, 2 * radius): 
            diagnalLengthSquare = (a * a +  b * b)  
            if (diagnalLengthSquare <= diameterSquare) : 
                rectangles += 1
    return rectangles ",,"assert count_Rectangles(2) == 8
assert count_Rectangles(1) == 1
assert count_Rectangles(0) == 0","import math

def count_Rectangles(r):
    if r < 1:
        return 0
    if r == 1:
        return 1
    count = 1  # il quadrato centrale di lato 2
    for k in range(2, int(r) + 1):
        if k % 2 == 0:
            count += 4 * (k // 2 - 1)
        else:
            count += 4 * ((k - 1) // 2)
    return count",AssertionError,0.1356
356,ministral-8b-latest,SLM,Write a function to find the third angle of a triangle using two angles.,"def find_angle(a,b):
 c = 180 - (a + b)
 return c
",,"assert find_angle(47,89)==44
assert find_angle(45,95)==40
assert find_angle(50,40)==90","def find_angle(angle1: int, angle2: int) -> int:
    return 180 - angle1 - angle2

# Non sono necessari altri import per questa soluzione",passed,0.1976
357,ministral-8b-latest,SLM,Write a function to find the maximum element of all the given tuple records.,"def find_max(test_list):
  res = max(int(j) for i in test_list for j in i)
  return (res) ",,"assert find_max([(2, 4), (6, 7), (5, 1), (6, 10), (8, 7)]) == 10
assert find_max([(3, 5), (7, 8), (6, 2), (7, 11), (9, 8)]) == 11
assert find_max([(4, 6), (8, 9), (7, 3), (8, 12), (10, 9)]) == 12","from typing import List, Tuple

def find_max(tuples_list: List[Tuple[int, int]]) -> int:
    return max(max(t) for t in tuples_list)",passed,0.256
358,ministral-8b-latest,SLM,Write a function to find modulo division of two lists using map and lambda function.,"def moddiv_list(nums1,nums2):
  result = map(lambda x, y: x % y, nums1, nums2)
  return list(result)",,"assert moddiv_list([4,5,6],[1, 2, 3])==[0, 1, 0]
assert moddiv_list([3,2],[1,4])==[0, 2]
assert moddiv_list([90,120],[50,70])==[40, 50]","from typing import List

def moddiv_list(list1: List[int], list2: List[int]) -> List[int]:
    return list(map(lambda x, y: x % y if y != 0 else x, list1, list2))",passed,0.3423
359,ministral-8b-latest,SLM,Write a python function to check whether one root of the quadratic equation is twice of the other or not.,"def Check_Solution(a,b,c): 
    if (2*b*b == 9*a*c): 
        return (""Yes""); 
    else: 
        return (""No""); ",,"assert Check_Solution(1,3,2) == ""Yes""
assert Check_Solution(1,2,3) == ""No""
assert Check_Solution(1,-5,6) == ""No""","import math

def Check_Solution(a: float, b: float, c: float) -> str:
    discriminant = b**2 - 4*a*c
    if discriminant < 0:
        return ""No""

    sqrt_discriminant = math.sqrt(discriminant)
    root1 = (-b + sqrt_discriminant) / (2*a)
    root2 = (-b - sqrt_discriminant) / (2*a)

    if abs(root1 - 2 * root2) < 1e-9 or abs(root2 - 2 * root1) < 1e-9:
        return ""Yes""
    else:
        return ""No""",passed,0.3414
360,ministral-8b-latest,SLM,Write a function to find the n’th carol number.,"def get_carol(n): 
	result = (2**n) - 1
	return result * result - 2",,"assert get_carol(2) == 7
assert get_carol(4) == 223
assert get_carol(5) == 959","def get_carol(n: int) -> int:
    if n == 0:
        return 1
    if n == 1:
        return 2

    a, b = 1, 2
    for _ in range(2, n + 1):
        c = 3 * b + a
        a, b = b, c
    return b

# Non ci sono import necessari per questa soluzione",AssertionError,0.2074
361,ministral-8b-latest,SLM,Write a function to remove empty lists from a given list of lists.,"def remove_empty(list1):
  remove_empty = [x for x in list1 if x]
  return remove_empty",,"assert remove_empty([[], [], [], 'Red', 'Green', [1,2], 'Blue', [], []])==['Red', 'Green', [1, 2], 'Blue']
assert remove_empty([[], [], [],[],[], 'Green', [1,2], 'Blue', [], []])==[ 'Green', [1, 2], 'Blue']
assert remove_empty([[], [], [], 'Python',[],[], 'programming', 'language',[],[],[], [], []])==['Python', 'programming', 'language']","from typing import List, Any

def remove_empty(lst: List[Any]) -> List[Any]:
    return [item for item in lst if item != []]",passed,0.2141
362,ministral-8b-latest,SLM,Write a python function to find the item with maximum occurrences in a given list.,"def max_occurrences(nums):
    max_val = 0
    result = nums[0] 
    for i in nums:
        occu = nums.count(i)
        if occu > max_val:
            max_val = occu
            result = i 
    return result",,"assert max_occurrences([1,2,3,1,2,3,12,4,2]) ==  2
assert max_occurrences([1,2,6,7,0,1,0,1,0]) == 1,0
assert max_occurrences([1,2,3,1,2,4,1]) == 1","from collections import Counter

def max_occurrences(lst):
    if not lst:
        return None
    counter = Counter(lst)
    max_count = max(counter.values())
    max_items = [item for item, count in counter.items() if count == max_count]
    return max_items[0] if len(max_items) == 1 else tuple(sorted(max_items))",AssertionError,0.1366
