task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
299,deepseek-v4-pro,MoE,Write a function to calculate the maximum aggregate from the list of tuples.,"from collections import defaultdict
def max_aggregate(stdata):
    temp = defaultdict(int)
    for name, marks in stdata:
        temp[name] += marks
    return max(temp.items(), key=lambda x: x[1])",,"assert max_aggregate([('Juan Whelan',90),('Sabah Colley',88),('Peter Nichols',7),('Juan Whelan',122),('Sabah Colley',84)])==('Juan Whelan', 212)
assert max_aggregate([('Juan Whelan',50),('Sabah Colley',48),('Peter Nichols',37),('Juan Whelan',22),('Sabah Colley',14)])==('Juan Whelan', 72)
assert max_aggregate([('Juan Whelan',10),('Sabah Colley',20),('Peter Nichols',30),('Juan Whelan',40),('Sabah Colley',50)])==('Sabah Colley', 70)","from collections import defaultdict

def max_aggregate(data):
    aggregates = defaultdict(int)
    for name, value in data:
        aggregates[name] += value
    return max(aggregates.items(), key=lambda x: x[1])",passed,0.6763
300,deepseek-v4-pro,MoE,Write a function to find the count of all binary sequences of length 2n such that sum of first n bits is same as sum of last n bits.,"def count_binary_seq(n): 
	nCr = 1
	res = 1
	for r in range(1, n + 1): 
		nCr = (nCr * (n + 1 - r)) / r 
		res += nCr * nCr 
	return res ",,"assert count_binary_seq(1) == 2.0
assert count_binary_seq(2) == 6.0
assert count_binary_seq(3) == 20.0","import math

def count_binary_seq(n):
    return math.comb(2 * n, n)",passed,0.0528
301,deepseek-v4-pro,MoE,Write a function to find the depth of a dictionary.,"def dict_depth(d):
    if isinstance(d, dict):
        return 1 + (max(map(dict_depth, d.values())) if d else 0)
    return 0",,"assert dict_depth({'a':1, 'b': {'c': {'d': {}}}})==4
assert dict_depth({'a':1, 'b': {'c':'python'}})==2
assert dict_depth({1: 'Sun', 2: {3: {4:'Mon'}}})==3","import sys

def dict_depth(d):
    if not isinstance(d, dict) or not d:
        return 0
    return 1 + max(dict_depth(v) for v in d.values())",AssertionError,0.3905
302,deepseek-v4-pro,MoE,Write a python function to find the most significant bit number which is also a set bit.,"def set_Bit_Number(n): 
    if (n == 0): 
        return 0; 
    msb = 0; 
    n = int(n / 2); 
    while (n > 0): 
        n = int(n / 2); 
        msb += 1; 
    return (1 << msb)",,"assert set_Bit_Number(6) == 4
assert set_Bit_Number(10) == 8
assert set_Bit_Number(18) == 16","import math

def set_Bit_Number(n):
    if n == 0:
        return 0
    return 1 << (n.bit_length() - 1)",passed,0.1064
303,deepseek-v4-pro,MoE,Write a python function to check whether the count of inversion of two types are same or not.,"import sys 
def solve(a,n):   
    mx = -sys.maxsize - 1
    for j in range(1,n):  
        if (mx > a[j]):  
            return False  
        mx = max(mx,a[j - 1])    
    return True",,"assert solve([1,0,2],3) == True
assert solve([1,2,0],3) == False
assert solve([1,2,1],3) == True","import itertools

def solve(arr, n):
    inv_type1 = 0
    inv_type2 = 0
    for i in range(n):
        for j in range(i + 1, n):
            if arr[i] > arr[j]:
                inv_type1 += 1
            if arr[i] > arr[j] and (arr[i] + arr[j]) % 2 == 0:
                inv_type2 += 1
    return inv_type1 == inv_type2",AssertionError,0.1896
304,deepseek-v4-pro,MoE,Write a python function to find element at a given index after number of rotations.,"def find_Element(arr,ranges,rotations,index) :  
    for i in range(rotations - 1,-1,-1 ) : 
        left = ranges[i][0] 
        right = ranges[i][1] 
        if (left <= index and right >= index) : 
            if (index == left) : 
                index = right 
            else : 
                index = index - 1 
    return arr[index] ",,"assert find_Element([1,2,3,4,5],[[0,2],[0,3]],2,1) == 3
assert find_Element([1,2,3,4],[[0,1],[0,2]],1,2) == 3
assert find_Element([1,2,3,4,5,6],[[0,1],[0,2]],1,1) == 1","def find_Element(arr, ranges, rotations, index):
    n = len(arr)
    for r in ranges:
        left, right = r
        rotations %= (right - left + 1)
        if rotations == 0:
            continue
        sub = arr[left:right+1]
        sub = sub[-rotations:] + sub[:-rotations]
        arr[left:right+1] = sub
    return arr[index]",AssertionError,0.16
305,deepseek-v4-pro,MoE,Write a function to match two words from a list of words starting with letter 'p'.,"import re
def start_withp(words):
 for w in words:
        m = re.match(""(P\w+)\W(P\w+)"", w)
        if m:
            return m.groups()",,"assert start_withp([""Python PHP"", ""Java JavaScript"", ""c c++""])==('Python', 'PHP')
assert start_withp([""Python Programming"",""Java Programming""])==('Python','Programming')
assert start_withp([""Pqrst Pqr"",""qrstuv""])==('Pqrst','Pqr')","def start_withp(words):
    for phrase in words:
        parts = phrase.split()
        p_words = [w for w in parts if w.startswith('p') or w.startswith('P')]
        if len(p_words) >= 2:
            return (p_words[0], p_words[1])
    return None",passed,0.2233
306,deepseek-v4-pro,MoE,"Write a function to find the maximum sum of increasing subsequence from prefix till ith index and also including a given kth element which is after i, i.e., k > i .","def max_sum_increasing_subseq(a, n, index, k):
	dp = [[0 for i in range(n)] 
			for i in range(n)]
	for i in range(n):
		if a[i] > a[0]:
			dp[0][i] = a[i] + a[0]
		else:
			dp[0][i] = a[i]
	for i in range(1, n):
		for j in range(n):
			if a[j] > a[i] and j > i:
				if dp[i - 1][i] + a[j] > dp[i - 1][j]:
					dp[i][j] = dp[i - 1][i] + a[j]
				else:
					dp[i][j] = dp[i - 1][j]
			else:
				dp[i][j] = dp[i - 1][j]
	return dp[index][k]",,"assert max_sum_increasing_subseq([1, 101, 2, 3, 100, 4, 5 ], 7, 4, 6) == 11
assert max_sum_increasing_subseq([1, 101, 2, 3, 100, 4, 5 ], 7, 2, 5) == 7
assert max_sum_increasing_subseq([11, 15, 19, 21, 26, 28, 31], 7, 2, 4) == 71","def max_sum_increasing_subseq(arr, n, i, k):
    msis = [0] * n
    for x in range(n):
        msis[x] = arr[x]
        for y in range(x):
            if arr[y] < arr[x]:
                msis[x] = max(msis[x], msis[y] + arr[x])
    max_val = 0
    for j in range(i + 1):
        if arr[j] < arr[k]:
            max_val = max(max_val, msis[j])
    return max_val + arr[k]",passed,0.2133
307,deepseek-v4-pro,MoE,Write a function to get a colon of a tuple.,"from copy import deepcopy
def colon_tuplex(tuplex,m,n):
  tuplex_colon = deepcopy(tuplex)
  tuplex_colon[m].append(n)
  return tuplex_colon",,"assert colon_tuplex((""HELLO"", 5, [], True) ,2,50)==(""HELLO"", 5, [50], True) 
assert colon_tuplex((""HELLO"", 5, [], True) ,2,100)==((""HELLO"", 5, [100],True))
assert colon_tuplex((""HELLO"", 5, [], True) ,2,500)==(""HELLO"", 5, [500], True)","def colon_tuplex(t, idx, val):
    lst = list(t)
    lst[idx] = [val]
    return tuple(lst)",passed,0.2512
308,deepseek-v4-pro,MoE,Write a function to find the specified number of largest products from two given lists.,"def large_product(nums1, nums2, N):
    result = sorted([x*y for x in nums1 for y in nums2], reverse=True)[:N]
    return result",,"assert large_product([1, 2, 3, 4, 5, 6],[3, 6, 8, 9, 10, 6],3)==[60, 54, 50]
assert large_product([1, 2, 3, 4, 5, 6],[3, 6, 8, 9, 10, 6],4)==[60, 54, 50, 48]
assert large_product([1, 2, 3, 4, 5, 6],[3, 6, 8, 9, 10, 6],5)==[60, 54, 50, 48, 45]","import heapq

def large_product(list1, list2, n):
    products = []
    for a in list1:
        for b in list2:
            products.append(a * b)
    return heapq.nlargest(n, products)",passed,0.2064
309,deepseek-v4-pro,MoE,Write a python function to find the maximum of two numbers.,"def maximum(a,b):   
    if a >= b: 
        return a 
    else: 
        return b ",,"assert maximum(5,10) == 10
assert maximum(-1,-2) == -1
assert maximum(9,7) == 9","def maximum(a, b):
    return a if a > b else b",passed,0.3275
310,deepseek-v4-pro,MoE,Write a function to convert a given string to a tuple.,"def string_to_tuple(str1):
    result = tuple(x for x in str1 if not x.isspace()) 
    return result",,"assert string_to_tuple(""python 3.0"")==('p', 'y', 't', 'h', 'o', 'n', '3', '.', '0')
assert string_to_tuple(""item1"")==('i', 't', 'e', 'm', '1')
assert string_to_tuple(""15.10"")==('1', '5', '.', '1', '0')","def string_to_tuple(s):
    return tuple(s)",AssertionError,0.0791
311,deepseek-v4-pro,MoE,Write a python function to set the left most unset bit.,"def set_left_most_unset_bit(n): 
    if not (n & (n + 1)): 
        return n 
    pos, temp, count = 0, n, 0 
    while temp: 
        if not (temp & 1): 
            pos = count      
        count += 1; temp>>=1
    return (n | (1 << (pos))) ",,"assert set_left_most_unset_bit(10) == 14
assert set_left_most_unset_bit(12) == 14
assert set_left_most_unset_bit(15) == 15","def set_left_most_unset_bit(n):
    if n == 0:
        return 1
    pos = 0
    temp = n
    while temp:
        temp >>= 1
        pos += 1
    mask = 1 << pos
    while mask:
        if not (n & mask):
            return n | mask
        mask >>= 1
    return n",AssertionError,0.2691
312,deepseek-v4-pro,MoE,Write a function to find the volume of a cone.,"import math
def volume_cone(r,h):
  volume = (1.0/3) * math.pi * r * r * h
  return volume",,"assert volume_cone(5,12)==314.15926535897927
assert volume_cone(10,15)==1570.7963267948965
assert volume_cone(19,17)==6426.651371693521","import math

def volume_cone(r, h):
    return (1/3) * math.pi * r**2 * h",AssertionError,0.2456
313,deepseek-v4-pro,MoE,Write a python function to print positive numbers in a list.,"def pos_nos(list1):
  for num in list1: 
    if num >= 0: 
       return num ",,"assert pos_nos([-1,-2,1,2]) == 1,2
assert pos_nos([3,4,-5]) == 3,4
assert pos_nos([-2,-3,1]) == 1","def pos_nos(lst):
    return tuple(x for x in lst if x > 0)",AssertionError,0.3138
314,deepseek-v4-pro,MoE,Write a function to find out the maximum sum such that no two chosen numbers are adjacent for the given rectangular grid of dimension 2 x n.,"def max_sum_rectangular_grid(grid, n) : 
	incl = max(grid[0][0], grid[1][0]) 
	excl = 0
	for i in range(1, n) : 
		excl_new = max(excl, incl) 
		incl = excl + max(grid[0][i], grid[1][i]) 
		excl = excl_new 
	return max(excl, incl)",,"assert max_sum_rectangular_grid([ [1, 4, 5], [2, 0, 0 ] ], 3) == 7
assert max_sum_rectangular_grid([ [ 1, 2, 3, 4, 5], [ 6, 7, 8, 9, 10] ], 5) == 24
assert max_sum_rectangular_grid([ [7, 9, 11, 15, 19], [21, 25, 28, 31, 32] ], 5) == 81","def max_sum_rectangular_grid(grid, n):
    if n == 0:
        return 0
    if n == 1:
        return max(grid[0][0], grid[1][0])

    dp = [0] * n
    dp[0] = max(grid[0][0], grid[1][0])
    dp[1] = max(dp[0], max(grid[0][1], grid[1][1]))

    for i in range(2, n):
        col_max = max(grid[0][i], grid[1][i])
        dp[i] = max(dp[i-1], dp[i-2] + col_max)

    return dp[-1]",passed,0.2883
315,deepseek-v4-pro,MoE,Write a python function to find the first maximum length of even word.,"def find_Max_Len_Even(str): 
    n = len(str) 
    i = 0
    currlen = 0
    maxlen = 0
    st = -1
    while (i < n): 
        if (str[i] == ' '): 
            if (currlen % 2 == 0): 
                if (maxlen < currlen): 
                    maxlen = currlen 
                    st = i - currlen 
            currlen = 0 
        else : 
            currlen += 1
        i += 1
    if (currlen % 2 == 0): 
        if (maxlen < currlen): 
            maxlen = currlen 
            st = i - currlen 
    if (st == -1): 
        return ""-1"" 
    return str[st: st + maxlen] ",,"assert find_Max_Len_Even(""python language"") == ""language""
assert find_Max_Len_Even(""maximum even length"") == ""length""
assert find_Max_Len_Even(""eve"") == ""-1""","def find_Max_Len_Even(s):
    words = s.split()
    max_len = -1
    result = ""-1""
    for word in words:
        if len(word) % 2 == 0 and len(word) > max_len:
            max_len = len(word)
            result = word
    return result",passed,0.1274
316,deepseek-v4-pro,MoE,Write a function to find the index of the last occurrence of a given number in a sorted array.,"def find_last_occurrence(A, x):
    (left, right) = (0, len(A) - 1)
    result = -1
    while left <= right:
        mid = (left + right) // 2
        if x == A[mid]:
            result = mid
            left = mid + 1
        elif x < A[mid]:
            right = mid - 1
        else:
            left = mid + 1
    return result ",,"assert find_last_occurrence([2, 5, 5, 5, 6, 6, 8, 9, 9, 9], 5) == 3
assert find_last_occurrence([2, 3, 5, 8, 6, 6, 8, 9, 9, 9], 9) == 9
assert find_last_occurrence([2, 2, 1, 5, 6, 6, 6, 9, 9, 9], 6) == 6","def find_last_occurrence(arr, target):
    left, right = 0, len(arr) - 1
    result = -1
    while left <= right:
        mid = left + (right - left) // 2
        if arr[mid] == target:
            result = mid
            left = mid + 1
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    return result",passed,0.6583
317,deepseek-v4-pro,MoE,Write a function to reflect the modified run-length encoding from a list.,"from itertools import groupby
def modified_encode(alist):
        def ctr_ele(el):
            if len(el)>1: return [len(el), el[0]]
            else: return el[0]
        return [ctr_ele(list(group)) for key, group in groupby(alist)]",,"assert modified_encode([1,1,2,3,4,4,5,1])==[[2, 1], 2, 3, [2, 4], 5, 1]
assert modified_encode('automatically')==['a', 'u', 't', 'o', 'm', 'a', 't', 'i', 'c', 'a', [2, 'l'], 'y']
assert modified_encode('python')==['p', 'y', 't', 'h', 'o', 'n']","from itertools import groupby

def modified_encode(data):
    result = []
    for key, group in groupby(data):
        count = len(list(group))
        if count == 1:
            result.append(key)
        else:
            result.append([count, key])
    return result",passed,0.3896
318,deepseek-v4-pro,MoE,Write a python function to find the maximum volume of a cuboid with given sum of sides.,"def max_volume (s): 
    maxvalue = 0
    i = 1
    for i in range(s - 1): 
        j = 1
        for j in range(s): 
            k = s - i - j 
            maxvalue = max(maxvalue, i * j * k)         
    return maxvalue ",,"assert max_volume(8) == 18
assert max_volume(4) == 2
assert max_volume(1) == 0","import math

def max_volume(s):
    if s < 3:
        return 0
    side = s / 3
    return round(side * side * side)",AssertionError,0.1165
319,deepseek-v4-pro,MoE,Write a function to find all five characters long word in the given string by using regex.,"import re
def find_long_word(text):
  return (re.findall(r""\b\w{5}\b"", text))",,"assert find_long_word('Please move back to strem') == ['strem']
assert find_long_word('4K Ultra HD streaming player') == ['Ultra']
assert find_long_word('Streaming Media Player') == ['Media']","import re

def find_long_word(text):
    return re.findall(r'\b\w{5}\b', text)",passed,0.7121
320,deepseek-v4-pro,MoE,Write a function to calculate the difference between the squared sum of first n natural numbers and the sum of squared first n natural numbers.,"def sum_difference(n):
    sumofsquares = 0
    squareofsum = 0
    for num in range(1, n+1):
        sumofsquares += num * num
        squareofsum += num
    squareofsum = squareofsum ** 2
    return squareofsum - sumofsquares",,"assert sum_difference(12)==5434
assert sum_difference(20)==41230
assert sum_difference(54)==2151270","from math import comb

def sum_difference(n):
    sum_of_squares = n * (n + 1) * (2 * n + 1) // 6
    sum_of_numbers = n * (n + 1) // 2
    squared_sum = sum_of_numbers ** 2
    return squared_sum - sum_of_squares",passed,0.1828
